               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.11327,            0.030322,            0.040666,           0.0019309,             0.16239,           0.0014372,          0.00024064,             0.10613,            0.026921,            0.036933,          0.00033954,          0.00033954,             0.09684
                  36,             0.11628,            0.030626,            0.038342,           0.0019729,             0.16239,           0.0014082,          0.00029821,             0.10578,            0.026934,            0.036531,          0.00034862,          0.00034862,            0.096749
                  37,             0.11489,            0.034403,            0.038019,           0.0016554,             0.19017,           0.0011279,          0.00026325,             0.10552,            0.026871,            0.036286,          0.00035766,          0.00035766,            0.096658
                  38,             0.10923,            0.031629,            0.037688,           0.0014744,             0.16239,          0.00090631,          0.00021972,              0.1059,            0.026661,            0.035999,          0.00036664,          0.00036664,            0.096567
                  39,             0.11293,            0.027929,            0.036305,           0.0011977,             0.13462,          0.00072444,          0.00016397,              0.1061,            0.026507,            0.035712,          0.00037557,          0.00037557,            0.096476
                  40,             0.10779,             0.03622,            0.036505,            0.001033,             0.10684,           0.0005818,          0.00010792,             0.10619,            0.026384,            0.035584,          0.00038444,          0.00038444,            0.096384
                  41,             0.11129,            0.031995,            0.038223,           0.0012727,             0.13462,          0.00074299,          0.00012297,             0.10575,            0.026351,            0.035513,          0.00039325,          0.00039325,            0.096293
                  42,             0.11258,            0.035436,            0.038975,           0.0011934,             0.13462,          0.00072819,          0.00016363,             0.10515,            0.026332,            0.035487,          0.00040201,          0.00040201,            0.096202
                  43,             0.11174,            0.031183,            0.037862,           0.0011969,             0.13462,          0.00072901,          8.4096e-05,             0.10461,            0.026303,            0.035468,          0.00041071,          0.00041071,            0.096111
                  44,             0.10963,            0.027183,            0.038654,           0.0011898,             0.13462,          0.00073719,          8.4973e-05,             0.10413,            0.026253,            0.035408,          0.00041935,          0.00041935,            0.096019
                  45,             0.10701,            0.025818,            0.038254,           0.0011935,             0.13462,          0.00073665,           0.0001491,              0.1034,            0.026255,            0.035291,          0.00042793,          0.00042793,            0.095928
                  46,             0.10782,            0.027028,            0.038718,          0.00091072,             0.10897,           0.0005632,          0.00012002,             0.10281,            0.026177,            0.035238,          0.00043644,          0.00043644,            0.095836
                  47,             0.10311,            0.035625,             0.03724,           0.0015426,             0.07906,          0.00082947,          0.00013437,             0.10204,            0.026115,            0.035261,           0.0004449,           0.0004449,            0.095745
                  48,             0.10127,            0.034217,            0.034991,           0.0015314,             0.16239,          0.00097959,          0.00018557,             0.10118,             0.02611,             0.03515,          0.00045328,          0.00045328,            0.095653
                  49,             0.10855,            0.031669,             0.03621,            0.001753,             0.19017,           0.0012175,          0.00024292,             0.10046,            0.026068,            0.035102,           0.0004616,           0.0004616,            0.095562
                  50,             0.10203,            0.034045,            0.036443,           0.0015363,             0.16239,          0.00095971,          0.00025042,            0.099965,            0.026053,            0.034984,          0.00046986,          0.00046986,             0.09547
                  51,             0.10583,            0.032938,            0.035813,           0.0017696,             0.19017,           0.0011865,          0.00036092,            0.099266,             0.02608,            0.034866,          0.00047804,          0.00047804,            0.095378
                  52,             0.11234,            0.025722,            0.038717,           0.0017965,            0.081197,           0.0011731,          0.00037512,            0.098758,            0.026039,            0.034788,          0.00048616,          0.00048616,            0.095286
                  53,             0.10783,            0.036101,            0.036276,           0.0018254,            0.081197,           0.0011643,           0.0003789,            0.098096,            0.026036,            0.034696,           0.0004942,           0.0004942,            0.095194
                  54,              0.1052,            0.035521,            0.036854,           0.0023293,             0.10897,           0.0013122,          0.00041074,            0.097673,            0.026095,             0.03464,          0.00050217,          0.00050217,            0.095102
                  55,            0.096108,            0.027652,            0.034741,           0.0025327,             0.10684,           0.0016804,          0.00035271,            0.096923,            0.026201,              0.0346,          0.00051007,          0.00051007,             0.09501
                  56,             0.10347,            0.033892,            0.035275,           0.0025917,             0.24359,           0.0019059,          0.00034837,            0.096505,            0.026208,            0.034539,           0.0005179,           0.0005179,            0.094918
                  57,            0.097019,            0.028354,            0.033785,           0.0025593,             0.10684,           0.0018467,          0.00037168,            0.096142,            0.026282,            0.034448,          0.00052565,          0.00052565,            0.094826
                  58,             0.10043,             0.03715,            0.035558,           0.0027766,             0.21795,           0.0018921,          0.00036108,            0.095694,            0.026277,            0.034358,          0.00053332,          0.00053332,            0.094733
                  59,             0.10694,             0.03432,            0.035463,           0.0028117,             0.21795,           0.0019461,          0.00045299,            0.095275,            0.026264,            0.034267,          0.00054092,          0.00054092,            0.094641
                  60,            0.094638,            0.027253,            0.034349,           0.0026423,             0.19231,           0.0016924,           0.0003482,            0.095136,             0.02628,            0.034161,          0.00054843,          0.00054843,            0.094548
                  61,            0.096542,            0.030377,            0.034824,           0.0026519,             0.19231,           0.0017897,          0.00030847,            0.094833,            0.026336,            0.034064,          0.00055587,          0.00055587,            0.094456
                  62,            0.098719,            0.039968,            0.034472,           0.0030916,             0.19231,           0.0019925,          0.00039039,            0.094485,            0.026311,            0.033955,          0.00056323,          0.00056323,            0.094363
